journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
17299199,d91c9cb8-e3d6-47b4-971b-18e81c076dd1,2023-08-01T05:40:00+02:00,2023-08-01,05:40:00,1.275,49.389,76434,76,Mesnil-Raoul,CC Inter-Caux-Vexin,France,2023-08-01T06:10:00+02:00,2023-08-01,06:10:00,1.111,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,16899,22,NON
17279036,cc51fc48-c5cb-4055-85a9-dceccfcf646e,2023-08-01T06:10:00+02:00,2023-08-01,06:10:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T06:30:00+02:00,2023-08-01,06:30:00,1.144,49.488,76377,76,Isneauville,MÃ©tropole Rouen Normandie,France,1,C,9769,15,NON
17300077,f3fed8a0-6ba3-4c3c-82a9-aa9ed746e1e9,2023-08-01T06:10:00+02:00,2023-08-01,06:10:00,1.245,49.566,76547,76,La Rue-Saint-Pierre,CC Inter-Caux-Vexin,France,2023-08-01T06:30:00+02:00,2023-08-01,06:30:00,1.11,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,24638,21,NON
17278939,c5baa34b-84b1-4b4c-b4a2-276fb8f96d42,2023-08-01T06:20:00+02:00,2023-08-01,06:20:00,1.078,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T06:30:00+02:00,2023-08-01,06:30:00,1.143,49.436,76212,76,DarnÃ©tal,MÃ©tropole Rouen Normandie,France,1,C,5702,14,NON
17279404,702091c4-4df0-45d3-bef3-3f9271a165c6,2023-08-01T06:20:00+02:00,2023-08-01,06:20:00,1.103,49.341,76484,76,Oissel,MÃ©tropole Rouen Normandie,France,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,1.088,49.442,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,17656,26,NON
17279526,c77358da-d51f-45c9-a905-95fbe2671fca,2023-08-01T06:20:00+02:00,2023-08-01,06:20:00,1.084,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.192,49.252,27528,27,Le Vaudreuil,CA Seine-Eure,France,1,C,32904,35,NON
17279730,c77358da-d51f-45c9-a905-95fbe2671fca,2023-08-01T06:20:00+02:00,2023-08-01,06:20:00,1.084,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.192,49.252,27528,27,Le Vaudreuil,CA Seine-Eure,France,1,C,32904,35,NON
17279528,f67308e0-37c5-431e-81d9-4496940b6ae7,2023-08-01T06:40:00+02:00,2023-08-01,06:40:00,1.046,49.396,76322,76,Le Grand-Quevilly,MÃ©tropole Rouen Normandie,France,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,1.092,49.435,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,7768,12,NON
17280802,b5f71bd3-dae0-4305-8f98-fc2371c8aedc,2023-08-01T06:40:00+02:00,2023-08-01,06:40:00,0.742,49.637,76055,76,Baons-le-Comte,CC Yvetot Normandie,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.104,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,38533,47,NON
17279982,3c007f93-7c69-4284-af1b-bdefd4941c2a,2023-08-01T06:40:00+02:00,2023-08-01,06:40:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,0.988,49.318,76486,76,Orival,MÃ©tropole Rouen Normandie,France,1,C,20954,34,NON
17284112,c1edcb83-028c-4a70-b367-929204c095db,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,1.037,49.642,76066,76,Beautot,CC Terroir de Caux,France,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.07,49.446,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,28660,19,NON
17284127,42f18c6e-f973-42a8-8973-b8f12cf19b60,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,0.931,49.551,76057,76,Barentin,CC Caux - Austreberthe,France,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.049,49.449,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,18020,14,NON
17279845,31e07718-a426-4f81-816f-3f80f30bbc9f,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,1.068,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.049,49.534,76402,76,Malaunay,MÃ©tropole Rouen Normandie,France,1,C,17468,16,NON
17280430,51ee9c41-39f4-4a76-83fc-662bb90a651c,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,1.112,49.442,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.168,49.225,27375,27,Louviers,CA Seine-Eure,France,1,C,32502,40,NON
17283375,c13a03d9-c652-40ab-8769-ecfe962a0b38,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,1.1,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.168,49.237,27701,27,Val-de-Reuil,CA Seine-Eure,France,1,C,30926,24,NON
17283409,663a423b-e7db-4ed7-af93-6e714260424b,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,1.158,49.302,27469,27,Pont-de-l'Arche,CA Seine-Eure,France,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.102,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,23323,19,NON
17280549,dc4d4ea2-c1c5-4857-a7eb-f32ad343e989,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,0.906,49.357,27133,27,Caumont,CC Roumois Seine,France,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.126,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,28143,29,NON
17280377,10030afb-99fb-43fe-a12e-a9048ef53d42,2023-08-01T06:50:00+02:00,2023-08-01,06:50:00,0.883,49.359,27580,27,Saint-Ouen-de-Thouberville,CC Roumois Seine,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.102,49.427,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,27983,37,NON
17279729,7fc2d811-2e94-4f4c-900b-eb504c0cb2f6,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.153,49.434,76599,76,Saint-LÃ©ger-du-Bourg-Denis,MÃ©tropole Rouen Normandie,France,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.111,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,3421,7,NON
17279848,19771242-7480-431a-897a-f8bee53e7df0,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.078,49.433,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.028,49.35,76484,76,Oissel,MÃ©tropole Rouen Normandie,France,1,C,12172,13,NON
17280658,12617668-83ce-493c-b484-d35dc3ddd291,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,0.952,49.293,27582,27,Saint-Ouen-du-Tilleul,CC Roumois Seine,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,25527,30,NON
17280673,fcb1ddd3-f2d9-4fee-963e-e1ab2af574bc,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.352,49.581,76146,76,Buchy,CC Inter-Caux-Vexin,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.07,49.422,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,32644,38,NON
17280936,922d1f3d-c2d8-413c-858c-19885c39f9e8,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.224,49.628,76188,76,CottÃ©vrard,CC Inter-Caux-Vexin,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.092,49.444,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,36416,42,NON
17280376,27f14daf-9301-459d-9391-e77f26c98b40,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.081,49.393,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.071,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,14112,21,NON
17280416,80fcdb5e-3f3a-41fc-9e60-36d239329614,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.205,49.385,76116,76,Boos,MÃ©tropole Rouen Normandie,France,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.082,49.427,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,15965,26,NON
17280603,d88a1a4e-c067-46ab-b0d3-8c9690204ac5,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,0.936,49.555,76057,76,Barentin,CC Caux - Austreberthe,France,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,21077,22,NON
17280538,88f8991a-e24e-411e-80f0-2d426da9886f,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.056,49.422,76498,76,Le Petit-Quevilly,MÃ©tropole Rouen Normandie,France,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.1,49.444,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,6733,19,NON
17280636,f45a60da-0c6f-466d-8ac2-c39604ba7fd2,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.164,49.572,76271,76,Fontaine-le-Bourg,CC Inter-Caux-Vexin,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.096,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,20813,33,NON
17287853,2d56df01-fb7a-447a-ab96-07f0478d6ddc,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,0.951,49.55,76057,76,Barentin,CC Caux - Austreberthe,France,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.064,49.442,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,16352,10,NON
17280794,51391e15-488e-4b91-a970-5e9c5b285ce6,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,1.272,49.396,76434,76,Mesnil-Raoul,CC Inter-Caux-Vexin,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.058,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,19591,33,NON
17281238,3d7ac406-6807-4abc-adf2-2fc279773f76,2023-08-01T07:00:00+02:00,2023-08-01,07:00:00,0.947,49.26,27638,27,Le Thuit de l'Oison,CC Roumois Seine,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.137,49.454,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,34779,56,NON
17280365,007f416c-dede-43d5-9d19-5b7ec0d11c47,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.094,49.429,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.092,49.389,76575,76,Saint-Ãtienne-du-Rouvray,MÃ©tropole Rouen Normandie,France,1,C,5627,16,NON
17280834,9bff371d-11c8-4669-be84-ab39c619a4a1,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.073,49.426,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.171,49.237,27351,27,Incarville,CA Seine-Eure,France,1,C,31802,29,NON
17280934,9bff371d-11c8-4669-be84-ab39c619a4a1,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.08,49.428,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.178,49.158,27003,27,Acquigny,CA Seine-Eure,France,1,C,40011,38,NON
17281221,f7d78d3a-80c4-44cb-9089-dc838e597394,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.103,49.442,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:00:00+02:00,2023-08-01,08:00:00,0.803,49.481,76709,76,Le Trait,MÃ©tropole Rouen Normandie,France,1,C,30591,49,NON
17282050,0720a057-eef9-434e-beab-54cb8c83ab46,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.095,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:10:00+02:00,2023-08-01,08:10:00,0.185,49.525,76341,76,Harfleur,CU Le Havre Seine MÃ©tropole,France,1,C,88465,65,NON
17283645,500d04ed-63b7-4ec7-bb66-7eee12ef620c,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,0.952,49.303,76391,76,La Londe,MÃ©tropole Rouen Normandie,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.075,49.434,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,21821,18,NON
17281243,7f686d25-f852-4915-8fdd-a66ecb572eae,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,0.813,49.503,76608,76,Sainte-Marguerite-sur-Duclair,MÃ©tropole Rouen Normandie,France,2023-08-01T08:00:00+02:00,2023-08-01,08:00:00,1.036,49.431,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,28865,50,NON
17280694,4e05385f-b22f-457e-bc4e-9c2b5c5c3e72,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,0.801,49.627,76223,76,Ãcalles-Alix,CC Yvetot Normandie,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.051,49.435,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,32110,23,NON
17280555,852179dd-cd04-4c41-aa27-9080d020e942,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,0.933,49.554,76057,76,Barentin,CC Caux - Austreberthe,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.07,49.446,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,18038,21,NON
17280653,6f6ea3b4-a7ce-445c-9dd6-17727745d90b,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,0.949,49.305,76391,76,La Londe,MÃ©tropole Rouen Normandie,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.079,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,22223,28,NON
17280827,67381d99-d6e3-44d3-8fe1-26fe5c99631a,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.268,49.479,76673,76,Servaville-Salmonville,CC Inter-Caux-Vexin,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.103,49.426,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,17735,23,NON
17280999,a6f4d085-5bba-4287-8668-ba890bb67f4b,2023-08-01T07:10:00+02:00,2023-08-01,07:10:00,1.02,49.302,76561,76,Saint-Aubin-lÃ¨s-Elbeuf,MÃ©tropole Rouen Normandie,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.079,49.444,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,25566,33,NON
17280612,50b326ba-3e28-428d-b3bf-0062dce8e131,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.102,49.439,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.051,49.435,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,4738,13,NON
17280676,d263bf0d-1f0e-4761-bdee-db4f8d35ad56,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.054,49.454,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.141,49.466,76095,76,Bihorel,MÃ©tropole Rouen Normandie,France,1,C,12523,21,NON
17280995,64a780fc-15db-42ed-ac64-ab4eff94bade,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.174,49.524,76517,76,Quincampoix,CC Inter-Caux-Vexin,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.07,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,17302,25,NON
17281352,e71fe0cf-72d3-4e8a-9a47-c3e594fdeb6b,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.07,49.446,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:10:00+02:00,2023-08-01,08:10:00,0.802,49.481,76709,76,Le Trait,MÃ©tropole Rouen Normandie,France,1,C,26580,46,NON
17285427,77863293-9e6e-4fe0-9483-78300092de0b,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.078,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:00:00+02:00,2023-08-01,08:00:00,1.184,49.026,27229,27,Ãvreux,CA Evreux Portes de Normandie,France,1,C,54413,34,NON
17300705,e1434113-d8d3-4720-bebd-7cc7c1a321be,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.088,49.44,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:20:00+02:00,2023-08-01,08:20:00,0.184,49.525,76447,76,Montivilliers,CU Le Havre Seine MÃ©tropole,France,1,C,87474,56,NON
17281152,c3177e14-25a4-4f4c-8962-94a6537197f3,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.107,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.123,49.31,76682,76,Sotteville-sous-le-Val,MÃ©tropole Rouen Normandie,France,1,C,23096,28,NON
17280541,cf070862-d235-4d19-9be6-9bc1549d559c,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.145,49.495,76377,76,Isneauville,MÃ©tropole Rouen Normandie,France,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.11,49.438,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,9239,14,NON
17281112,3f80341e-48a3-4f53-9504-597b3a73c839,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.269,49.567,76547,76,La Rue-Saint-Pierre,CC Inter-Caux-Vexin,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.077,49.433,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,26344,22,NON
17281095,00e31b35-e5f1-4a59-9dcf-455d1597c4d8,2023-08-01T07:20:00+02:00,2023-08-01,07:20:00,1.16,49.56,76271,76,Fontaine-le-Bourg,CC Inter-Caux-Vexin,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.07,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,29711,26,NON
17280871,5d1b98ab-2cab-447c-8939-473beea53def,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.05,49.544,76245,76,Eslettes,CC Inter-Caux-Vexin,France,2023-08-01T07:40:00+02:00,2023-08-01,07:40:00,1.071,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,17935,17,NON
17280898,5086b77c-e3f8-4749-8b12-14dd923df317,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.161,49.495,76377,76,Isneauville,MÃ©tropole Rouen Normandie,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.105,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,11105,19,NON
17281145,4319c82a-0ae9-4c39-9f15-ef6f03f82b1f,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.074,49.43,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.05,49.32,76178,76,ClÃ©on,MÃ©tropole Rouen Normandie,France,1,C,22237,23,NON
17281284,de288f32-5e34-4be1-bcee-2d83df68dee9,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.093,49.447,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:00:00+02:00,2023-08-01,08:00:00,0.922,49.536,76743,76,Villers-Ãcalles,CC Caux - Austreberthe,France,1,C,20369,24,NON
17281366,3a4a09e3-0945-4452-a76b-2b2752f28ddb,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,0.873,49.298,27105,27,Grand Bourgtheroulde,CC Roumois Seine,France,2023-08-01T08:00:00+02:00,2023-08-01,08:00:00,1.103,49.425,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,29623,29,NON
17281476,ffb44a1c-91a5-432f-ad1f-74648669e4d3,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.091,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:10:00+02:00,2023-08-01,08:10:00,1.168,49.237,27701,27,Val-de-Reuil,CA Seine-Eure,France,1,C,33407,39,NON
17281508,ed9902da-e718-42b3-90a0-48157273e16a,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.073,49.445,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:00:00+02:00,2023-08-01,08:00:00,0.848,49.542,76099,76,Blacqueville,CC Caux - Austreberthe,France,1,C,25935,27,NON
17281552,e71fe0cf-72d3-4e8a-9a47-c3e594fdeb6b,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.068,49.452,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:00:00+02:00,2023-08-01,08:00:00,0.803,49.481,76709,76,Le Trait,MÃ©tropole Rouen Normandie,France,1,C,25863,35,NON
17281559,e71fe0cf-72d3-4e8a-9a47-c3e594fdeb6b,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.066,49.448,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:10:00+02:00,2023-08-01,08:10:00,0.803,49.481,76709,76,Le Trait,MÃ©tropole Rouen Normandie,France,1,C,26385,35,NON
17281704,51835fe7-1b18-425b-bef9-bd9bfcda2991,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.101,49.451,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:20:00+02:00,2023-08-01,08:20:00,1.169,49.237,27701,27,Val-de-Reuil,CA Seine-Eure,France,1,C,37001,43,NON
17282254,0681c570-f0d7-4747-b2be-3cf01eb5e755,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.102,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:20:00+02:00,2023-08-01,08:20:00,1.117,49.031,27229,27,Ãvreux,CA Evreux Portes de Normandie,France,1,C,57300,54,NON
17282290,0681c570-f0d7-4747-b2be-3cf01eb5e755,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.102,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:20:00+02:00,2023-08-01,08:20:00,1.117,49.031,27229,27,Ãvreux,CA Evreux Portes de Normandie,France,1,C,57300,53,NON
17282360,0681c570-f0d7-4747-b2be-3cf01eb5e755,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.102,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:20:00+02:00,2023-08-01,08:20:00,1.117,49.031,27229,27,Ãvreux,CA Evreux Portes de Normandie,France,1,C,57300,50,NON
17282523,e2d2573f-ae55-4d38-8024-229e9066a456,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.083,49.443,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:20:00+02:00,2023-08-01,08:20:00,0.183,49.527,76447,76,Montivilliers,CU Le Havre Seine MÃ©tropole,France,1,C,87512,56,NON
17282860,604eda84-de66-44af-9f75-3a789a32f381,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.105,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:40:00+02:00,2023-08-01,08:40:00,0.185,49.526,76447,76,Montivilliers,CU Le Havre Seine MÃ©tropole,France,1,C,89051,63,NON
17281153,4319c82a-0ae9-4c39-9f15-ef6f03f82b1f,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.071,49.429,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.05,49.32,76178,76,ClÃ©on,MÃ©tropole Rouen Normandie,France,1,C,22272,23,NON
17281026,e4b786e4-3086-4ff8-b4fe-e768a04c94ab,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.062,49.446,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,0.931,49.566,76495,76,Pavilly,CC Caux - Austreberthe,France,1,C,21636,19,NON
17281011,b7a7096d-8711-44ba-8a9e-28fc1cbef393,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,0.973,49.512,76541,76,Roumare,CC Inter-Caux-Vexin,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.098,49.436,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,17362,21,NON
17281015,a21c9828-b3c4-4517-a7a7-abae9133ebca,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.149,49.461,76617,76,Saint-Martin-du-Vivier,MÃ©tropole Rouen Normandie,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.051,49.435,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,13294,22,NON
17281660,4ed60617-c6cd-44d8-9423-2a355ae19381,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.071,49.449,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T08:10:00+02:00,2023-08-01,08:10:00,0.78,49.508,76164,76,Rives-en-Seine,CA Caux Seine Agglo,France,1,C,29734,39,NON
17281101,4373fe84-2e04-4e95-aae5-48110efb403c,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.022,49.348,76319,76,Grand-Couronne,MÃ©tropole Rouen Normandie,France,2023-08-01T08:00:00+02:00,2023-08-01,08:00:00,1.107,49.441,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,16452,27,NON
17288139,bdf2e645-d290-4eb1-8513-fb2c20e5c509,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.078,49.437,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.176,49.252,27701,27,Val-de-Reuil,CA Seine-Eure,France,1,C,34543,24,NON
17281099,ec59fed5-79db-4bf4-8129-cbf234c33228,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.015,49.339,76319,76,Grand-Couronne,MÃ©tropole Rouen Normandie,France,2023-08-01T07:50:00+02:00,2023-08-01,07:50:00,1.071,49.446,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,16323,13,NON
17281868,75be354e-73c1-49ff-9c7e-3802de554c7e,2023-08-01T07:30:00+02:00,2023-08-01,07:30:00,1.035,49.3,76561,76,Saint-Aubin-lÃ¨s-Elbeuf,MÃ©tropole Rouen Normandie,France,2023-08-01T08:10:00+02:00,2023-08-01,08:10:00,1.093,49.452,76540,76,Rouen,MÃ©tropole Rouen Normandie,France,1,C,26923,41,NON
